question_id,resolution,forecast_id,stage,condition,model,info_label,position,probability
37843,0,37843-gpt5-none-1,independent,,gpt5,none,,35
37843,0,37843-gpt5-none-2,independent,,gpt5,none,,20
37843,0,37843-gpt5-none-3,independent,,gpt5,none,,30
37843,0,37843-gpt5-none,independent,,gpt5,none,,32
37843,0,37843-pro-full,independent,,pro,full,,65
37843,0,37843-pro-info2,independent,,pro,info2,,60
37843,0,37843-pro-none,independent,,pro,none,,75
37843,0,37843-sonnet-full,independent,,sonnet,full,,25
37843,0,37843-sonnet-info1,independent,,sonnet,info1,,40
37843,0,37843-sonnet-none,independent,,sonnet,none,,40
38055,1,38055-gpt5-full,independent,,gpt5,full,,52
38055,1,38055-gpt5-info2,independent,,gpt5,info2,,49
38055,1,38055-gpt5-none,independent,,gpt5,none,,48
38055,1,38055-pro-full,independent,,pro,full,,57
38055,1,38055-pro-info3,independent,,pro,info3,,53
38055,1,38055-pro-none,independent,,pro,none,,55
38055,1,38055-sonnet-full-1,independent,,sonnet,full,,52
38055,1,38055-sonnet-full-2,independent,,sonnet,full,,50
38055,1,38055-sonnet-full-3,independent,,sonnet,full,,54
38055,1,38055-sonnet-full,independent,,sonnet,full,,56
38055,1,38055-sonnet-info1-1,independent,,sonnet,info1,,48
38055,1,38055-sonnet-info1,independent,,sonnet,info1,,50
38055,1,38055-sonnet-info2-2,independent,,sonnet,info2,,45
38055,1,38055-sonnet-info3-3,independent,,sonnet,info3,,45
38055,1,38055-sonnet-none-1,independent,,sonnet,none,,45
38055,1,38055-sonnet-none-2,independent,,sonnet,none,,42
38055,1,38055-sonnet-none-3,independent,,sonnet,none,,52
38055,1,38055-sonnet-none,independent,,sonnet,none,,48
38056,0,38056-gpt5-full,independent,,gpt5,full,,1
38056,0,38056-gpt5-info1,independent,,gpt5,info1,,32
38056,0,38056-gpt5-none,independent,,gpt5,none,,5
38056,0,38056-pro-full-1,independent,,pro,full,,1
38056,0,38056-pro-full-2,independent,,pro,full,,1
38056,0,38056-pro-full-3,independent,,pro,full,,1
38056,0,38056-pro-full,independent,,pro,full,,1
38056,0,38056-pro-info1-1,independent,,pro,info1,,35
38056,0,38056-pro-info2-2,independent,,pro,info2,,1
38056,0,38056-pro-info2,independent,,pro,info2,,1
38056,0,38056-pro-info3-3,independent,,pro,info3,,0
38056,0,38056-pro-none-1,independent,,pro,none,,55
38056,0,38056-pro-none-2,independent,,pro,none,,44
38056,0,38056-pro-none-3,independent,,pro,none,,48
38056,0,38056-pro-none,independent,,pro,none,,48
38056,0,38056-sonnet-full,independent,,sonnet,full,,1
38056,0,38056-sonnet-info3,independent,,sonnet,info3,,2
38056,0,38056-sonnet-none,independent,,sonnet,none,,24
38057,1,38057-gpt5-full-1,independent,,gpt5,full,,66
38057,1,38057-gpt5-full-2,independent,,gpt5,full,,65
38057,1,38057-gpt5-full-3,independent,,gpt5,full,,62
38057,1,38057-gpt5-full,independent,,gpt5,full,,63
38057,1,38057-gpt5-info1-1,independent,,gpt5,info1,,62
38057,1,38057-gpt5-info2-2,independent,,gpt5,info2,,52
38057,1,38057-gpt5-info3-3,independent,,gpt5,info3,,54
38057,1,38057-gpt5-info3,independent,,gpt5,info3,,57
38057,1,38057-gpt5-none-1,independent,,gpt5,none,,44
38057,1,38057-gpt5-none-2,independent,,gpt5,none,,45
38057,1,38057-gpt5-none-3,independent,,gpt5,none,,45
38057,1,38057-gpt5-none,independent,,gpt5,none,,45
38057,1,38057-pro-full,independent,,pro,full,,72
38057,1,38057-pro-info2,independent,,pro,info2,,58
38057,1,38057-pro-none,independent,,pro,none,,48
38057,1,38057-sonnet-full,independent,,sonnet,full,,68
38057,1,38057-sonnet-info1,independent,,sonnet,info1,,56
38057,1,38057-sonnet-none,independent,,sonnet,none,,55
38058,1,38058-gpt5-full,independent,,gpt5,full,,70
38058,1,38058-gpt5-info3,independent,,gpt5,info3,,65
38058,1,38058-gpt5-none,independent,,gpt5,none,,82
38058,1,38058-pro-full,independent,,pro,full,,75
38058,1,38058-pro-info1,independent,,pro,info1,,15
38058,1,38058-pro-none,independent,,pro,none,,19
38058,1,38058-sonnet-full-1,independent,,sonnet,full,,20
38058,1,38058-sonnet-full-2,independent,,sonnet,full,,12
38058,1,38058-sonnet-full-3,independent,,sonnet,full,,15
38058,1,38058-sonnet-full,independent,,sonnet,full,,28
38058,1,38058-sonnet-info1-1,independent,,sonnet,info1,,22
38058,1,38058-sonnet-info2-2,independent,,sonnet,info2,,20
38058,1,38058-sonnet-info2,independent,,sonnet,info2,,30
38058,1,38058-sonnet-info3-3,independent,,sonnet,info3,,28
38058,1,38058-sonnet-none-1,independent,,sonnet,none,,38
38058,1,38058-sonnet-none-2,independent,,sonnet,none,,28
38058,1,38058-sonnet-none-3,independent,,sonnet,none,,48
38058,1,38058-sonnet-none,independent,,sonnet,none,,35
38064,1,38064-gpt5-full,independent,,gpt5,full,,38
38064,1,38064-gpt5-info2,independent,,gpt5,info2,,20
38064,1,38064-gpt5-none,independent,,gpt5,none,,76
38064,1,38064-pro-full-1,independent,,pro,full,,70
38064,1,38064-pro-full-2,independent,,pro,full,,65
38064,1,38064-pro-full-3,independent,,pro,full,,5
38064,1,38064-pro-full,independent,,pro,full,,65
38064,1,38064-pro-info1-1,independent,,pro,info1,,75
38064,1,38064-pro-info1,independent,,pro,info1,,85
38064,1,38064-pro-info2-2,independent,,pro,info2,,20
38064,1,38064-pro-info3-3,independent,,pro,info3,,88
38064,1,38064-pro-none-1,independent,,pro,none,,90
38064,1,38064-pro-none-2,independent,,pro,none,,85
38064,1,38064-pro-none-3,independent,,pro,none,,85
38064,1,38064-pro-none,independent,,pro,none,,95
38064,1,38064-sonnet-full,independent,,sonnet,full,,40
38064,1,38064-sonnet-info3,independent,,sonnet,info3,,72
38064,1,38064-sonnet-none,independent,,sonnet,none,,30
38066,0,38066-gpt5-full-1,independent,,gpt5,full,,20
38066,0,38066-gpt5-full-2,independent,,gpt5,full,,25
38066,0,38066-gpt5-full-3,independent,,gpt5,full,,10
38066,0,38066-gpt5-full,independent,,gpt5,full,,18
38066,0,38066-gpt5-info1-1,independent,,gpt5,info1,,24
38066,0,38066-gpt5-info2-2,independent,,gpt5,info2,,19
38066,0,38066-gpt5-info3-3,independent,,gpt5,info3,,27
38066,0,38066-gpt5-info3,independent,,gpt5,info3,,24
38066,0,38066-gpt5-none-1,independent,,gpt5,none,,24
38066,0,38066-gpt5-none-2,independent,,gpt5,none,,17
38066,0,38066-gpt5-none-3,independent,,gpt5,none,,18
38066,0,38066-gpt5-none,independent,,gpt5,none,,12
38066,0,38066-pro-full,independent,,pro,full,,25
38066,0,38066-pro-info1,independent,,pro,info1,,25
38066,0,38066-pro-none,independent,,pro,none,,20
38066,0,38066-sonnet-full,independent,,sonnet,full,,8
38066,0,38066-sonnet-info2,independent,,sonnet,info2,,7
38066,0,38066-sonnet-none,independent,,sonnet,none,,18
38067,0,38067-gpt5-full,independent,,gpt5,full,,33
38067,0,38067-gpt5-info2,independent,,gpt5,info2,,30
38067,0,38067-gpt5-none,independent,,gpt5,none,,45
38067,0,38067-pro-full,independent,,pro,full,,45
38067,0,38067-pro-info1,independent,,pro,info1,,45
38067,0,38067-pro-none,independent,,pro,none,,45
38067,0,38067-sonnet-full-1,independent,,sonnet,full,,38
38067,0,38067-sonnet-full-2,independent,,sonnet,full,,35
38067,0,38067-sonnet-full-3,independent,,sonnet,full,,35
38067,0,38067-sonnet-full,independent,,sonnet,full,,32
38067,0,38067-sonnet-info1-1,independent,,sonnet,info1,,38
38067,0,38067-sonnet-info2-2,independent,,sonnet,info2,,25
38067,0,38067-sonnet-info3-3,independent,,sonnet,info3,,42
38067,0,38067-sonnet-info3,independent,,sonnet,info3,,45
38067,0,38067-sonnet-none-1,independent,,sonnet,none,,35
38067,0,38067-sonnet-none-2,independent,,sonnet,none,,40
38067,0,38067-sonnet-none-3,independent,,sonnet,none,,30
38067,0,38067-sonnet-none,independent,,sonnet,none,,30
38071,0,38071-gpt5-full,independent,,gpt5,full,,35
38071,0,38071-gpt5-info1,independent,,gpt5,info1,,30
38071,0,38071-gpt5-none,independent,,gpt5,none,,42
38071,0,38071-pro-full-1,independent,,pro,full,,30
38071,0,38071-pro-full-2,independent,,pro,full,,35
38071,0,38071-pro-full-3,independent,,pro,full,,30
38071,0,38071-pro-full,independent,,pro,full,,35
38071,0,38071-pro-info1-1,independent,,pro,info1,,25
38071,0,38071-pro-info2-2,independent,,pro,info2,,30
38071,0,38071-pro-info3-3,independent,,pro,info3,,40
38071,0,38071-pro-info3,independent,,pro,info3,,35
38071,0,38071-pro-none-1,independent,,pro,none,,60
38071,0,38071-pro-none-2,independent,,pro,none,,45
38071,0,38071-pro-none-3,independent,,pro,none,,40
38071,0,38071-pro-none,independent,,pro,none,,45
38071,0,38071-sonnet-full,independent,,sonnet,full,,23
38071,0,38071-sonnet-info2,independent,,sonnet,info2,,25
38071,0,38071-sonnet-none,independent,,sonnet,none,,35
38080,1,38080-gpt5-full-1,independent,,gpt5,full,,72
38080,1,38080-gpt5-full-2,independent,,gpt5,full,,70
38080,1,38080-gpt5-full-3,independent,,gpt5,full,,67
38080,1,38080-gpt5-full,independent,,gpt5,full,,72
38080,1,38080-gpt5-info1-1,independent,,gpt5,info1,,60
38080,1,38080-gpt5-info2-2,independent,,gpt5,info2,,42
38080,1,38080-gpt5-info2,independent,,gpt5,info2,,62
38080,1,38080-gpt5-info3-3,independent,,gpt5,info3,,78
38080,1,38080-gpt5-none-1,independent,,gpt5,none,,65
38080,1,38080-gpt5-none-2,independent,,gpt5,none,,48
38080,1,38080-gpt5-none-3,independent,,gpt5,none,,40
38080,1,38080-gpt5-none,independent,,gpt5,none,,47
38080,1,38080-pro-full,independent,,pro,full,,92
38080,1,38080-pro-info1,independent,,pro,info1,,35
38080,1,38080-pro-none,independent,,pro,none,,60
38080,1,38080-sonnet-full,independent,,sonnet,full,,78
38080,1,38080-sonnet-info3,independent,,sonnet,info3,,82
38080,1,38080-sonnet-none,independent,,sonnet,none,,18
38084,1,38084-gpt5-full,independent,,gpt5,full,,87
38084,1,38084-gpt5-info1,independent,,gpt5,info1,,86
38084,1,38084-gpt5-none,independent,,gpt5,none,,25
38084,1,38084-pro-full,independent,,pro,full,,80
38084,1,38084-pro-info2,independent,,pro,info2,,90
38084,1,38084-pro-none,independent,,pro,none,,60
38084,1,38084-sonnet-full-1,independent,,sonnet,full,,78
38084,1,38084-sonnet-full-2,independent,,sonnet,full,,87
38084,1,38084-sonnet-full-3,independent,,sonnet,full,,82
38084,1,38084-sonnet-full,independent,,sonnet,full,,78
38084,1,38084-sonnet-info1-1,independent,,sonnet,info1,,87
38084,1,38084-sonnet-info2-2,independent,,sonnet,info2,,78
38084,1,38084-sonnet-info3-3,independent,,sonnet,info3,,65
38084,1,38084-sonnet-info3,independent,,sonnet,info3,,68
38084,1,38084-sonnet-none-1,independent,,sonnet,none,,65
38084,1,38084-sonnet-none-2,independent,,sonnet,none,,65
38084,1,38084-sonnet-none-3,independent,,sonnet,none,,68
38084,1,38084-sonnet-none,independent,,sonnet,none,,68
38085,0,38085-gpt5-full,independent,,gpt5,full,,78
38085,0,38085-gpt5-info3,independent,,gpt5,info3,,55
38085,0,38085-gpt5-none,independent,,gpt5,none,,22
38085,0,38085-pro-full-1,independent,,pro,full,,75
38085,0,38085-pro-full-2,independent,,pro,full,,80
38085,0,38085-pro-full-3,independent,,pro,full,,65
38085,0,38085-pro-full,independent,,pro,full,,65
38085,0,38085-pro-info1-1,independent,,pro,info1,,68
38085,0,38085-pro-info2-2,independent,,pro,info2,,85
38085,0,38085-pro-info2,independent,,pro,info2,,65
38085,0,38085-pro-info3-3,independent,,pro,info3,,45
38085,0,38085-pro-none-1,independent,,pro,none,,60
38085,0,38085-pro-none-2,independent,,pro,none,,45
38085,0,38085-pro-none-3,independent,,pro,none,,35
38085,0,38085-pro-none,independent,,pro,none,,60
38085,0,38085-sonnet-full,independent,,sonnet,full,,75
38085,0,38085-sonnet-info1,independent,,sonnet,info1,,78
38085,0,38085-sonnet-none,independent,,sonnet,none,,55
38088,0,38088-gpt5-full-1,independent,,gpt5,full,,38
38088,0,38088-gpt5-full-2,independent,,gpt5,full,,36
38088,0,38088-gpt5-full-3,independent,,gpt5,full,,35
38088,0,38088-gpt5-full,independent,,gpt5,full,,35
38088,0,38088-gpt5-info1-1,independent,,gpt5,info1,,38
38088,0,38088-gpt5-info1,independent,,gpt5,info1,,35
38088,0,38088-gpt5-info2-2,independent,,gpt5,info2,,34
38088,0,38088-gpt5-info3-3,independent,,gpt5,info3,,38
38088,0,38088-gpt5-none-1,independent,,gpt5,none,,32
38088,0,38088-gpt5-none-2,independent,,gpt5,none,,38
38088,0,38088-gpt5-none-3,independent,,gpt5,none,,40
38088,0,38088-gpt5-none,independent,,gpt5,none,,42
38088,0,38088-pro-full,independent,,pro,full,,38
38088,0,38088-pro-info3,independent,,pro,info3,,55
38088,0,38088-pro-none,independent,,pro,none,,40
38088,0,38088-sonnet-full,independent,,sonnet,full,,32
38088,0,38088-sonnet-info2,independent,,sonnet,info2,,32
38088,0,38088-sonnet-none,independent,,sonnet,none,,35
38089,1,38089-gpt5-full,independent,,gpt5,full,,60
38089,1,38089-gpt5-info3,independent,,gpt5,info3,,20
38089,1,38089-gpt5-none,independent,,gpt5,none,,23
38089,1,38089-pro-full,independent,,pro,full,,65
38089,1,38089-pro-info2,independent,,pro,info2,,65
38089,1,38089-pro-none,independent,,pro,none,,15
38089,1,38089-sonnet-full-1,independent,,sonnet,full,,70
38089,1,38089-sonnet-full-2,independent,,sonnet,full,,65
38089,1,38089-sonnet-full-3,independent,,sonnet,full,,72
38089,1,38089-sonnet-full,independent,,sonnet,full,,67
38089,1,38089-sonnet-info1-1,independent,,sonnet,info1,,72
38089,1,38089-sonnet-info1,independent,,sonnet,info1,,68
38089,1,38089-sonnet-info2-2,independent,,sonnet,info2,,35
38089,1,38089-sonnet-info3-3,independent,,sonnet,info3,,42
38089,1,38089-sonnet-none-1,independent,,sonnet,none,,48
38089,1,38089-sonnet-none-2,independent,,sonnet,none,,42
38089,1,38089-sonnet-none-3,independent,,sonnet,none,,55
38089,1,38089-sonnet-none,independent,,sonnet,none,,45
38091,0,38091-gpt5-full,independent,,gpt5,full,,61
38091,0,38091-gpt5-info1,independent,,gpt5,info1,,55
38091,0,38091-gpt5-none,independent,,gpt5,none,,60
38091,0,38091-pro-full-1,independent,,pro,full,,55
38091,0,38091-pro-full-2,independent,,pro,full,,70
38091,0,38091-pro-full-3,independent,,pro,full,,65
38091,0,38091-pro-full,independent,,pro,full,,55
38091,0,38091-pro-info1-1,independent,,pro,info1,,65
38091,0,38091-pro-info2-2,independent,,pro,info2,,65
38091,0,38091-pro-info2,independent,,pro,info2,,70
38091,0,38091-pro-info3-3,independent,,pro,info3,,30
38091,0,38091-pro-none-1,independent,,pro,none,,65
38091,0,38091-pro-none-2,independent,,pro,none,,60
38091,0,38091-pro-none-3,independent,,pro,none,,60
38091,0,38091-pro-none,independent,,pro,none,,65
38091,0,38091-sonnet-full,independent,,sonnet,full,,45
38091,0,38091-sonnet-info3,independent,,sonnet,info3,,32
38091,0,38091-sonnet-none,independent,,sonnet,none,,55
38094,0,38094-gpt5-full,independent,,gpt5,full,,12
38094,0,38094-gpt5-info1,independent,,gpt5,info1,,8
38094,0,38094-gpt5-none,independent,,gpt5,none,,4
38094,0,38094-pro-full-1,independent,,pro,full,,15
38094,0,38094-pro-full-2,independent,,pro,full,,20
38094,0,38094-pro-full-3,independent,,pro,full,,15
38094,0,38094-pro-full,independent,,pro,full,,20
38094,0,38094-pro-info1-1,independent,,pro,info1,,10
38094,0,38094-pro-info2-2,independent,,pro,info2,,10
38094,0,38094-pro-info3-3,independent,,pro,info3,,4
38094,0,38094-pro-info3,independent,,pro,info3,,7
38094,0,38094-pro-none-1,independent,,pro,none,,3
38094,0,38094-pro-none-2,independent,,pro,none,,2
38094,0,38094-pro-none-3,independent,,pro,none,,2
38094,0,38094-pro-none,independent,,pro,none,,3
38094,0,38094-sonnet-full,independent,,sonnet,full,,9
38094,0,38094-sonnet-info2,independent,,sonnet,info2,,3
38094,0,38094-sonnet-none,independent,,sonnet,none,,3
38095,0,38095-gpt5-full-1,independent,,gpt5,full,,80
38095,0,38095-gpt5-full-2,independent,,gpt5,full,,82
38095,0,38095-gpt5-full-3,independent,,gpt5,full,,86
38095,0,38095-gpt5-full,independent,,gpt5,full,,77
38095,0,38095-gpt5-info1-1,independent,,gpt5,info1,,72
38095,0,38095-gpt5-info1,independent,,gpt5,info1,,65
38095,0,38095-gpt5-info2-2,independent,,gpt5,info2,,82
38095,0,38095-gpt5-info3-3,independent,,gpt5,info3,,33
38095,0,38095-gpt5-none-1,independent,,gpt5,none,,47
38095,0,38095-gpt5-none-2,independent,,gpt5,none,,30
38095,0,38095-gpt5-none-3,independent,,gpt5,none,,34
38095,0,38095-gpt5-none,independent,,gpt5,none,,38
38095,0,38095-pro-full,independent,,pro,full,,75
38095,0,38095-pro-info2,independent,,pro,info2,,85
38095,0,38095-pro-none,independent,,pro,none,,35
38095,0,38095-sonnet-full,independent,,sonnet,full,,65
38095,0,38095-sonnet-info3,independent,,sonnet,info3,,30
38095,0,38095-sonnet-none,independent,,sonnet,none,,45
38097,1,38097-gpt5-full,independent,,gpt5,full,,90
38097,1,38097-gpt5-info3,independent,,gpt5,info3,,38
38097,1,38097-gpt5-none,independent,,gpt5,none,,37
38097,1,38097-pro-full,independent,,pro,full,,98
38097,1,38097-pro-info1,independent,,pro,info1,,98
38097,1,38097-pro-none,independent,,pro,none,,95
38097,1,38097-sonnet-full-1,independent,,sonnet,full,,90
38097,1,38097-sonnet-full-2,independent,,sonnet,full,,92
38097,1,38097-sonnet-full-3,independent,,sonnet,full,,85
38097,1,38097-sonnet-full,independent,,sonnet,full,,87
38097,1,38097-sonnet-info1-1,independent,,sonnet,info1,,90
38097,1,38097-sonnet-info2-2,independent,,sonnet,info2,,35
38097,1,38097-sonnet-info2,independent,,sonnet,info2,,28
38097,1,38097-sonnet-info3-3,independent,,sonnet,info3,,30
38097,1,38097-sonnet-none-1,independent,,sonnet,none,,35
38097,1,38097-sonnet-none-2,independent,,sonnet,none,,65
38097,1,38097-sonnet-none-3,independent,,sonnet,none,,45
38097,1,38097-sonnet-none,independent,,sonnet,none,,45
38098,0,38098-gpt5-full,independent,,gpt5,full,,3
38098,0,38098-gpt5-info3,independent,,gpt5,info3,,8
38098,0,38098-gpt5-none,independent,,gpt5,none,,14
38098,0,38098-pro-full-1,independent,,pro,full,,5
38098,0,38098-pro-full-2,independent,,pro,full,,2
38098,0,38098-pro-full-3,independent,,pro,full,,5
38098,0,38098-pro-full,independent,,pro,full,,2
38098,0,38098-pro-info1-1,independent,,pro,info1,,15
38098,0,38098-pro-info1,independent,,pro,info1,,5
38098,0,38098-pro-info2-2,independent,,pro,info2,,5
38098,0,38098-pro-info3-3,independent,,pro,info3,,3
38098,0,38098-pro-none-1,independent,,pro,none,,15
38098,0,38098-pro-none-2,independent,,pro,none,,15
38098,0,38098-pro-none-3,independent,,pro,none,,10
38098,0,38098-pro-none,independent,,pro,none,,10
38098,0,38098-sonnet-full,independent,,sonnet,full,,3
38098,0,38098-sonnet-info2,independent,,sonnet,info2,,7
38098,0,38098-sonnet-none,independent,,sonnet,none,,12
38101,1,38101-gpt5-full-1,independent,,gpt5,full,,61
38101,1,38101-gpt5-full-2,independent,,gpt5,full,,45
38101,1,38101-gpt5-full-3,independent,,gpt5,full,,62
38101,1,38101-gpt5-full,independent,,gpt5,full,,41
38101,1,38101-gpt5-info1-1,independent,,gpt5,info1,,35
38101,1,38101-gpt5-info2-2,independent,,gpt5,info2,,76
38101,1,38101-gpt5-info2,independent,,gpt5,info2,,68
38101,1,38101-gpt5-info3-3,independent,,gpt5,info3,,35
38101,1,38101-gpt5-none-1,independent,,gpt5,none,,35
38101,1,38101-gpt5-none-2,independent,,gpt5,none,,41
38101,1,38101-gpt5-none-3,independent,,gpt5,none,,42
38101,1,38101-gpt5-none,independent,,gpt5,none,,56
38101,1,38101-pro-full,independent,,pro,full,,45
38101,1,38101-pro-info1,independent,,pro,info1,,65
38101,1,38101-pro-none,independent,,pro,none,,85
38101,1,38101-sonnet-full,independent,,sonnet,full,,38
38101,1,38101-sonnet-info3,independent,,sonnet,info3,,42
38101,1,38101-sonnet-none,independent,,sonnet,none,,50
38103,1,38103-gpt5-full-1,independent,,gpt5,full,,86
38103,1,38103-gpt5-full-2,independent,,gpt5,full,,77
38103,1,38103-gpt5-full-3,independent,,gpt5,full,,72
38103,1,38103-gpt5-full,independent,,gpt5,full,,83
38103,1,38103-gpt5-info1-1,independent,,gpt5,info1,,82
38103,1,38103-gpt5-info1,independent,,gpt5,info1,,75
38103,1,38103-gpt5-info2-2,independent,,gpt5,info2,,78
38103,1,38103-gpt5-info3-3,independent,,gpt5,info3,,78
38103,1,38103-gpt5-none-1,independent,,gpt5,none,,80
38103,1,38103-gpt5-none-2,independent,,gpt5,none,,76
38103,1,38103-gpt5-none-3,independent,,gpt5,none,,82
38103,1,38103-gpt5-none,independent,,gpt5,none,,80
38103,1,38103-pro-full,independent,,pro,full,,98
38103,1,38103-pro-info3,independent,,pro,info3,,97
38103,1,38103-pro-none,independent,,pro,none,,95
38103,1,38103-sonnet-full,independent,,sonnet,full,,85
38103,1,38103-sonnet-info2,independent,,sonnet,info2,,87
38103,1,38103-sonnet-none,independent,,sonnet,none,,88
38104,0,38104-gpt5-full,independent,,gpt5,full,,45
38104,0,38104-gpt5-info3,independent,,gpt5,info3,,36
